client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017778.wav	— Лізь, речу! — заквапив товариша Людота, бо за півгоні внизу чулося стримане крякання.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017780.wav	Дід покрутив підкову з усіх боків.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017783.wav	Вишата розгублено мовив одне слово:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017788.wav	Гримільда перебила його:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017790.wav	Після трисідмичника, що відбувсь у двадцять перший день, старці оголосили:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017794.wav	— Так є, га?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017795.wav	— Та се... — замикалась одна з-поміж служниць і поквапилася прибрати таріль.	2	1				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017798.wav	— Хотів би-м ректи, та не відаю, як би-сте подивилися на тоте...	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017799.wav	— Войславе!	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017800.wav	— Там погано, княже!	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017801.wav	— Се велить покон скіфів.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017804.wav	— А грати підеш зі мною? Сьогодні Купала.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017806.wav	— Одну? — здивувалася полонянка.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017813.wav	— Піди гукни.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017828.wav	— Шумило жиє?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017829.wav	Й нарешті-таки зловчився поставити ногу на стремено. Та Людота вхопив коня за вузду.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017830.wav	Лев заходився допитуватись:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017852.wav	— Та куди ти! Зажди-но, не лякайсь!	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017853.wav	— Коли Великий князь київський не захоче, то ніхто не зможе вмовити його.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017854.wav	Годой сидів як неживий — поганці знущалися з його віри.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017856.wav	— Коли я повідаю тобі щось, ти не говорити-ймеш зо мною так.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017872.wav	— Візьми, княже Гатиле, сей меч і вдар ним камінь дикий.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017874.wav	— Гано ліпше відає. Він ходив у тоті краї.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017875.wav	— Ти-с Великий князь витичівський.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017891.wav	Але, вкривши чорне волосся смушевим ковпаком, він таки пішов сідлати коня, тихо ворушачи губами.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017892.wav	— Ні, землю не треба. Дай лише слово.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017893.wav	— Киянка єсмь.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017895.wav	— Вуйку...	2	1				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017906.wav	По тому думка навернулася на старе. Ковач Стоян порадив тоді сходити до старця Славути.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017907.wav	Сватоплук знову порадився зі своїми «мунжами» й відповів:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017908.wav	— Пощо так?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017912.wav	— Що вони чинять?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017915.wav	— Трьох.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017930.wav	— А ти вмієш?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24017931.wav	— Й імено моє знаєш...	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24018010.wav	— Вмію, — відповів той. — Один граматик показав у Константиновому городі. Пощо питаєш?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24018013.wav	— Ах ти, невіголосе!..	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24018015.wav	— Не к добру є, — сказав аж тепер Богдан, і княгиня теж повторила:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24018016.wav	— Зодкуду знаєш по-русинському?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24018019.wav	— Мабути, се... Инчих тут городів не виджу. Мабути, тото й єсть Заград їхній.	2	1				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24018022.wav	— Цо хчеш, княже?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24018023.wav	Князь одвернувся під стіну й провів рукою по тесаних колодах.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24018024.wav	— Молода... — повторив король, і незрозуміле було, чи він погоджується, чи заперечує.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24018025.wav	— І землю-с їв...	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24018027.wav	— Де був єси стільки?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035618.wav	Заради цих «державних інтересів» жертвували – не лише працею і кров'ю, а й совістю	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035620.wav	— То речеш: ні братті, їй сестер? — устряв у розмову Борислав.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035632.wav	— Рідна сестра?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035633.wav	— Таке багатство міг би-с мати й ти, архонте...	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035634.wav	— Більшого... не рекла нічого?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035645.wav	— Вречу, хай прокудять тебе з двірця бичами!	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035646.wav	— Чув єси про золотий скіт Змія Горянина?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035657.wav	— Дай, княже, я поцілую твої вуста. Впосліднє. Я люблю тебе.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035675.wav	— Пощо? — мовив Гано.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035676.wav	— Де є князь київський?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035708.wav	— На що натяк зводиш, отроче?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035711.wav	— То приведи.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035713.wav	— Вдовиця єсмь.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035714.wav	— Хай тебе чорти стережуть, — якось байдуже висварив його Рогволод, а Харя Мурин відповів:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035716.wav	Адаміс перелякано скинув на князя очі.	3	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035723.wav	— Де є Ждан?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035724.wav	— Який то є Юрів меч?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035746.wav	Ждан виступив на видноту й сказав, пильно дивлячись у змарніле князеве обличчя:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035779.wav	— Скілько є воїв моїх?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035780.wav	Місяця травного	2	1				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035782.wav	— Пощо, пощо... Бо не виджу о праву руч себе Гатила! Ось пощо!	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035783.wav	— Стережу.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035794.wav	— Іди, йди, — підохотив його Борислав. — Має юну жону-князівну, хай іде. Йди...	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035795.wav	— Князя Джурджа? — вихопилося в Борислава, й він почервонів.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035797.wav	— Не мов такего, сестро.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035810.wav	— Такої! Такої! — загули хлопці й дівчата.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035814.wav	Богдан відповів через тлумача Костана:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035825.wav	— Слава Богданові Гатилові!	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035826.wav	— Що ректи йому?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035840.wav	— Великий князь київський Гатило пускає до себе на Луги, то людність і суне.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035841.wav	— Той.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035842.wav	Сікур стенув плечима.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035866.wav	— Пощо є так? — не звернувши уваги на ту шпильку, повторив Годой.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035867.wav	— Сестра твоя... — ображено закопилила губу королева.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035884.wav	— Втікаєш, княже? — недружелюбно буркнув він.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035889.wav	Хлопець несвідомо взяв гривню й ніяк не міг одвести віч од діви.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035893.wav	— Й утретє речи!	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24035896.wav	— Що ради! — заперечив Стоян. — Ворожити. Або ж по зілля якесь приїхав.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24047561.wav	Городище було занедбане, його часто палили степовики. Князь Володар мусив подбати про се.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24047589.wav	— То хто йому вкаже брід саме через Армансон? Ти?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24047591.wav	Жона заглянула в темну яму, підтримувана попід руки, й мовила:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24047594.wav	— Що буде взавтра? Як утішусь?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24047595.wav	Людота засміявся:	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24205508.wav	Вельміж кивнув.	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24205511.wav	— І я-м тебе виділа. Звідкуду єси?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24205513.wav	— Я відаю, про що маєш хіть казати: хрест?	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24205515.wav	Гнали аж до Берліну поганців	2	0				uk	
0a4032ea3d0e09909fbea6e4ba0a4d20a087693c67bb47c35975623c9e3de569f9a0608cb4f1dfb3c9bea64e61fcd1d17825e24e7915c9decae76f9844db9e54	common_voice_uk_24205516.wav	— Ввіруємо!	2	0				uk	
